Код,Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
SIL,13.05.2022,"70,00",,,"70,00","0,00",,,
SIL,16.05.2022,"70,00",,,"70,00","0,00",,,
SIL,17.05.2022,"70,00",,,"70,00","0,00",,,
SIL,18.05.2022,"70,00",,,"70,00","0,00",,,
SIL,19.05.2022,"70,00",,,"70,00","0,00",,,
SIL,20.05.2022,"70,00",,,"70,00","0,00",,,
SIL,23.05.2022,"70,00",,,"70,00","0,00",,,
SIL,25.05.2022,"70,00",,,"70,00","0,00",,,
SIL,26.05.2022,"70,00",,,"70,00","0,00",,,
SIL,27.05.2022,"70,00",,,"70,00","0,00",,,
SIL,30.05.2022,"70,00",,,"70,00","0,00",,,
SIL,31.05.2022,"70,00",,,"70,00","0,00",,,
SIL,01.06.2022,"70,00",,,"70,00","0,00",,,
SIL,02.06.2022,"70,00",,,"70,00","0,00",,,
SIL,03.06.2022,"70,00",,,"70,00","0,00",,,
SIL,06.06.2022,"70,00",,,"70,00","0,00",,,
SIL,07.06.2022,"70,00",,,"70,00","0,00",,,
SIL,08.06.2022,"70,00",,,"70,00","0,00",,,
SIL,09.06.2022,"70,00",,,"70,00","0,00",,,
SIL,13.06.2022,"70,00",,,"70,00","0,00",,,
SIL,14.06.2022,"70,00",,,"70,00","0,00",,,
SIL,15.06.2022,"70,00",,,"70,00","0,00",,,
SIL,16.06.2022,"70,00",,,"70,00","0,00",,,
SIL,17.06.2022,"70,00",,,"70,00","0,00",,,
SIL,20.06.2022,"70,00",,,"70,00","0,00",,,
SIL,21.06.2022,"70,00",,,"70,00","0,00",,,
SIL,22.06.2022,"70,00",,,"70,00","0,00",,,
SIL,23.06.2022,"70,00",,,"70,00","0,00",,,
SIL,24.06.2022,"70,00",,,"70,00","0,00",,,
SIL,27.06.2022,"70,00",,,"70,00","0,00",,,
SIL,28.06.2022,"70,00",,,"70,00","0,00",,,
SIL,29.06.2022,"70,00",,,"70,00","0,00",,,
SIL,30.06.2022,"70,00",,,"70,00","0,00",,,
SIL,01.07.2022,"70,00",,,"70,00","0,00",,,
SIL,04.07.2022,"70,00",,,"70,00","0,00",,,
SIL,05.07.2022,"70,00",,,"70,00","0,00",,,
SIL,06.07.2022,"70,00",,,"70,00","0,00",,,
SIL,07.07.2022,"70,00",,,"70,00","0,00",,,
SIL,08.07.2022,"70,00",,,"70,00","0,00",,,
SIL,11.07.2022,"70,00",,,"70,00","0,00",,,
SIL,12.07.2022,"70,00",,,"70,00","0,00",,,
SIL,13.07.2022,"70,00",,,"70,00","0,00",,,
SIL,14.07.2022,"70,00",,,"70,00","0,00",,,
SIL,15.07.2022,"70,00",,,"70,00","0,00",,,
SIL,18.07.2022,"70,00",,,"70,00","0,00",,,
SIL,19.07.2022,"70,00",,,"70,00","0,00",,,
SIL,20.07.2022,"70,00",,,"70,00","0,00",,,
SIL,21.07.2022,"70,00",,,"70,00","0,00",,,
SIL,22.07.2022,"70,00",,,"70,00","0,00",,,
SIL,25.07.2022,"70,00",,,"70,00","0,00",,,
SIL,26.07.2022,"70,00",,,"70,00","0,00",,,
SIL,27.07.2022,"70,00",,,"70,00","0,00",,,
SIL,28.07.2022,"70,00",,,"70,00","0,00",,,
SIL,29.07.2022,"70,00",,,"70,00","0,00",,,
SIL,01.08.2022,"70,00",,,"70,00","0,00",,,
SIL,03.08.2022,"70,00",,,"70,00","0,00",,,
SIL,04.08.2022,"70,00",,,"70,00","0,00",,,
SIL,05.08.2022,"70,00",,,"70,00","0,00",,,
SIL,08.08.2022,"70,00",,,"70,00","0,00",,,
SIL,09.08.2022,"70,00",,,"70,00","0,00",,,
SIL,10.08.2022,"70,00",,,"70,00","0,00",,,
SIL,11.08.2022,"70,00",,,"70,00","0,00",,,
SIL,12.08.2022,"70,00",,,"70,00","0,00",,,
SIL,15.08.2022,"70,00",,,"70,00","0,00",,,
SIL,16.08.2022,"70,00",,,"70,00","0,00",,,
SIL,17.08.2022,"70,00",,,"70,00","0,00",,,
SIL,18.08.2022,"70,00",,,"70,00","0,00",,,
SIL,19.08.2022,"70,00",,,"70,00","0,00",,,
SIL,22.08.2022,"70,00",,,"70,00","0,00",,,
SIL,23.08.2022,"70,00",,,"70,00","0,00",,,
SIL,24.08.2022,"70,00",,,"70,00","0,00",,,
SIL,25.08.2022,"70,00",,,"70,00","0,00",,,
SIL,26.08.2022,"70,00",,,"70,00","0,00",,,
SIL,29.08.2022,"70,00",,,"70,00","0,00",,,
SIL,30.08.2022,"70,00",,,"70,00","0,00",,,
SIL,31.08.2022,"70,00",,,"70,00","0,00",,,
SIL,01.09.2022,"70,00",,,"70,00","0,00",,,
SIL,02.09.2022,"70,00",,,"70,00","0,00",,,
SIL,05.09.2022,"70,00",,,"70,00","0,00",,,
SIL,06.09.2022,"70,00",,,"70,00","0,00",,,
SIL,07.09.2022,"70,00",,,"70,00","0,00",,,
SIL,09.09.2022,"70,00",,,"70,00","0,00",,,
SIL,12.09.2022,"70,00",,,"70,00","0,00",,,
SIL,13.09.2022,"70,00",,,"70,00","0,00",,,
SIL,14.09.2022,"70,00",,,"70,00","0,00",,,
SIL,15.09.2022,"70,00",,,"70,00","0,00",,,
SIL,16.09.2022,"70,00",,,"70,00","0,00",,,
SIL,19.09.2022,"70,00",,,"70,00","0,00",,,
SIL,20.09.2022,"70,00",,,"70,00","0,00",,,
SIL,21.09.2022,"70,00",,,"70,00","0,00",,,
SIL,22.09.2022,"70,00",,,"70,00","0,00",,,
SIL,23.09.2022,"70,00",,,"70,00","0,00",,,
SIL,26.09.2022,"70,00",,,"70,00","0,00",,,
SIL,27.09.2022,"70,00",,,"70,00","0,00",,,
SIL,28.09.2022,"70,00",,,"70,00","0,00",,,
SIL,29.09.2022,"70,00",,,"70,00","0,00",,,
SIL,30.09.2022,"70,00",,,"70,00","0,00",,,
SIL,03.10.2022,"70,00",,,"70,00","0,00",,,
SIL,04.10.2022,"70,00",,,"70,00","0,00",,,
SIL,05.10.2022,"70,00",,,"70,00","0,00",,,
SIL,06.10.2022,"70,00",,,"70,00","0,00",,,
SIL,07.10.2022,"70,00",,,"70,00","0,00",,,
SIL,10.10.2022,"70,00",,,"70,00","0,00",,,
SIL,12.10.2022,"70,00",,,"70,00","0,00",,,
SIL,13.10.2022,"70,00",,,"70,00","0,00",,,
SIL,14.10.2022,"70,00",,,"70,00","0,00",,,
SIL,17.10.2022,"70,00",,,"70,00","0,00",,,
SIL,18.10.2022,"70,00",,,"70,00","0,00",,,
SIL,19.10.2022,"70,00",,,"70,00","0,00",,,
SIL,20.10.2022,"70,00",,,"70,00","0,00",,,
SIL,21.10.2022,"70,00",,,"70,00","0,00",,,
SIL,25.10.2022,"70,00",,,"70,00","0,00",,,
SIL,26.10.2022,"70,00",,,"70,00","0,00",,,
SIL,27.10.2022,"70,00",,,"70,00","0,00",,,
SIL,28.10.2022,"70,00",,,"70,00","0,00",,,
SIL,31.10.2022,"70,00",,,"70,00","0,00",,,
SIL,01.11.2022,"70,00",,,"70,00","0,00",,,
SIL,02.11.2022,"70,00",,,"70,00","0,00",,,
SIL,03.11.2022,"70,00",,,"70,00","0,00",,,
SIL,04.11.2022,"70,00",,,"70,00","0,00",,,
SIL,07.11.2022,"70,00",,,"70,00","0,00",,,
SIL,08.11.2022,"70,00",,,"70,00","0,00",,,
SIL,09.11.2022,"70,00",,,"70,00","0,00",,,
SIL,10.11.2022,"70,00",,,"70,00","0,00",,,
SIL,11.11.2022,"70,00",,,"70,00","0,00",,,
SIL,14.11.2022,"70,00",,,"70,00","0,00",,,
SIL,15.11.2022,"70,00",,,"70,00","0,00",,,
SIL,16.11.2022,"70,00",,,"70,00","0,00",,,
SIL,17.11.2022,"70,00",,,"70,00","0,00",,,
SIL,18.11.2022,"70,00",,,"70,00","0,00",,,
SIL,21.11.2022,"70,00",,,"70,00","0,00",,,
SIL,22.11.2022,"70,00",,,"70,00","0,00",,,
SIL,23.11.2022,"70,00",,,"70,00","0,00",,,
SIL,24.11.2022,"70,00",,,"70,00","0,00",,,
SIL,25.11.2022,"70,00",,,"70,00","0,00",,,
SIL,28.11.2022,"70,00",,,"70,00","0,00",,,
SIL,29.11.2022,"70,00",,,"70,00","0,00",,,
SIL,30.11.2022,"70,00",,,"70,00","0,00",,,
SIL,01.12.2022,"70,00",,,"70,00","0,00",,,
SIL,02.12.2022,"70,00",,,"70,00","0,00",,,
SIL,05.12.2022,"70,00",,,"70,00","0,00",,,
SIL,06.12.2022,"70,00",,,"70,00","0,00",,,
SIL,07.12.2022,"70,00",,,"70,00","0,00",,,
SIL,09.12.2022,"70,00",,,"70,00","0,00",,,
SIL,12.12.2022,"70,00",,,"70,00","0,00",,,
SIL,13.12.2022,"70,00",,,"70,00","0,00",,,
SIL,14.12.2022,"70,00",,,"70,00","0,00",,,
SIL,15.12.2022,"70,00",,,"70,00","0,00",,,
SIL,16.12.2022,"70,00",,,"70,00","0,00",,,
SIL,19.12.2022,"70,00",,,"70,00","0,00",,,
SIL,20.12.2022,"70,00",,,"70,00","0,00",,,
SIL,21.12.2022,"70,00",,,"70,00","0,00",,,
SIL,22.12.2022,"70,00",,,"70,00","0,00",,,
SIL,23.12.2022,"70,00",,,"70,00","0,00",,,
SIL,26.12.2022,"70,00",,,"70,00","0,00",,,
SIL,27.12.2022,"70,00",,,"70,00","0,00",,,
SIL,28.12.2022,"70,00",,,"70,00","0,00",,,
SIL,29.12.2022,"70,00",,,"70,00","0,00",,,
SIL,03.01.2023,"70,00",,,"70,00","0,00",,,
SIL,04.01.2023,"70,00",,,"70,00","0,00",,,
SIL,05.01.2023,"70,00",,,"70,00","0,00",,,
SIL,09.01.2023,"70,00",,,"70,00","0,00",,,
SIL,10.01.2023,"70,00",,,"70,00","0,00",,,
SIL,11.01.2023,"70,00",,,"70,00","0,00",,,
SIL,12.01.2023,"70,00",,,"70,00","0,00",,,
SIL,13.01.2023,"70,00",,,"70,00","0,00",,,
SIL,16.01.2023,"70,00",,,"70,00","0,00",,,
SIL,17.01.2023,"70,00",,,"70,00","0,00",,,
SIL,18.01.2023,"70,00",,,"70,00","0,00",,,
SIL,20.01.2023,"70,00",,,"70,00","0,00",,,
SIL,23.01.2023,"70,00",,,"70,00","0,00",,,
SIL,24.01.2023,"70,00",,,"70,00","0,00",,,
SIL,25.01.2023,"70,00",,,"70,00","0,00",,,
SIL,26.01.2023,"70,00",,,"70,00","0,00",,,
SIL,27.01.2023,"70,00",,,"70,00","0,00",,,
SIL,30.01.2023,"70,00",,,"70,00","0,00",,,
SIL,31.01.2023,"70,00",,,"70,00","0,00",,,
SIL,01.02.2023,"70,00",,,"70,00","0,00",,,
SIL,02.02.2023,"70,00",,,"70,00","0,00",,,
SIL,03.02.2023,"70,00",,,"70,00","0,00",,,
SIL,06.02.2023,"70,00",,,"70,00","0,00",,,
SIL,07.02.2023,"70,00",,,"70,00","0,00",,,
SIL,08.02.2023,"70,00",,,"70,00","0,00",,,
SIL,09.02.2023,"70,00",,,"70,00","0,00",,,
SIL,10.02.2023,"70,00",,,"70,00","0,00",,,
SIL,13.02.2023,"70,00",,,"70,00","0,00",,,
SIL,14.02.2023,"70,00",,,"70,00","0,00",,,
SIL,15.02.2023,"70,00",,,"70,00","0,00",,,
SIL,16.02.2023,"70,00",,,"70,00","0,00",,,
SIL,17.02.2023,"70,00",,,"70,00","0,00",,,
SIL,20.02.2023,"70,00",,,"70,00","0,00",,,
SIL,21.02.2023,"70,00",,,"70,00","0,00",,,
SIL,22.02.2023,"70,00",,,"70,00","0,00",,,
SIL,23.02.2023,"70,00",,,"70,00","0,00",,,
SIL,24.02.2023,"70,00",,,"70,00","0,00",,,
SIL,27.02.2023,"70,00",,,"70,00","0,00",,,
SIL,28.02.2023,"70,00",,,"70,00","0,00",,,
SIL,01.03.2023,"70,00",,,"70,00","0,00",,,
SIL,02.03.2023,"70,00",,,"70,00","0,00",,,
SIL,03.03.2023,"70,00",,,"70,00","0,00",,,
SIL,06.03.2023,"70,00",,,"70,00","0,00",,,
SIL,07.03.2023,"70,00",,,"70,00","0,00",,,
SIL,08.03.2023,"70,00",,,"70,00","0,00",,,
SIL,09.03.2023,"70,00",,,"70,00","0,00",,,
SIL,10.03.2023,"70,00",,,"70,00","0,00",,,
SIL,13.03.2023,"70,00",,,"70,00","0,00",,,
SIL,14.03.2023,"70,00",,,"70,00","0,00",,,
SIL,15.03.2023,"70,00",,,"70,00","0,00",,,
SIL,16.03.2023,"70,00",,,"70,00","0,00",,,
SIL,17.03.2023,"70,00",,,"70,00","0,00",,,
SIL,20.03.2023,"70,00",,,"70,00","0,00",,,
SIL,21.03.2023,"70,00",,,"70,00","0,00",,,
SIL,22.03.2023,"70,00",,,"70,00","0,00",,,
SIL,23.03.2023,"70,00",,,"70,00","0,00",,,
SIL,24.03.2023,"70,00",,,"70,00","0,00",,,
SIL,27.03.2023,"70,00",,,"70,00","0,00",,,
SIL,28.03.2023,"70,00",,,"70,00","0,00",,,
SIL,29.03.2023,"70,00",,,"70,00","0,00",,,
SIL,30.03.2023,"70,00",,,"70,00","0,00",,,
SIL,31.03.2023,"70,00",,,"70,00","0,00",,,
SIL,03.04.2023,"70,00",,,"70,00","0,00",,,
SIL,04.04.2023,"70,00",,,"70,00","0,00",,,
SIL,05.04.2023,"70,00",,,"70,00","0,00",,,
SIL,06.04.2023,"70,00",,,"70,00","0,00",,,
SIL,07.04.2023,"70,00",,,"70,00","0,00",,,
SIL,10.04.2023,"70,00",,,"70,00","0,00",,,
SIL,11.04.2023,"70,00",,,"70,00","0,00",,,
SIL,12.04.2023,"70,00",,,"70,00","0,00",,,
SIL,13.04.2023,"70,00",,,"70,00","0,00",,,
SIL,18.04.2023,"70,00",,,"70,00","0,00",,,
SIL,19.04.2023,"70,00",,,"70,00","0,00",,,
SIL,20.04.2023,"70,00",,,"70,00","0,00",,,
SIL,24.04.2023,"70,00",,,"70,00","0,00",,,
SIL,25.04.2023,"70,00",,,"70,00","0,00",,,
SIL,26.04.2023,"70,00",,,"70,00","0,00",,,
SIL,27.04.2023,"70,00",,,"70,00","0,00",,,
SIL,28.04.2023,"70,00",,,"70,00","0,00",,,
SIL,02.05.2023,"70,00",,,"70,00","0,00",,,
SIL,03.05.2023,"70,00",,,"70,00","0,00",,,
SIL,04.05.2023,"70,00",,,"70,00","0,00",,,
SIL,05.05.2023,"70,00",,,"70,00","0,00",,,
SIL,08.05.2023,"70,00",,,"70,00","0,00",,,
SIL,09.05.2023,"70,00",,,"70,00","0,00",,,
SIL,10.05.2023,"70,00",,,"70,00","0,00",,,
SIL,11.05.2023,"70,00",,,"70,00","0,00",,,
SIL,12.05.2023,"70,00",,,"70,00","0,00",,,
SIL,15.05.2023,"70,00",,,"70,00","0,00",,,
SIL,16.05.2023,"70,00",,,"70,00","0,00",,,
SIL,17.05.2023,"70,00",,,"70,00","0,00",,,
SIL,18.05.2023,"70,00",,,"70,00","0,00",,,
SIL,19.05.2023,"70,00",,,"70,00","0,00",,,
SIL,22.05.2023,"70,00",,,"70,00","0,00",,,
SIL,23.05.2023,"70,00",,,"70,00","0,00",,,
SIL,25.05.2023,"70,00",,,"70,00","0,00",,,
SIL,26.05.2023,"70,00",,,"70,00","0,00",,,
SIL,29.05.2023,"70,00",,,"70,00","0,00",,,
SIL,30.05.2023,"70,00",,,"70,00","0,00",,,
SIL,31.05.2023,"70,00",,,"70,00","0,00",,,
SIL,01.06.2023,"70,00",,,"70,00","0,00",,,
SIL,05.06.2023,"70,00",,,"70,00","0,00",,,
SIL,06.06.2023,"70,00",,,"70,00","0,00",,,
SIL,07.06.2023,"70,00",,,"70,00","0,00",,,
SIL,08.06.2023,"70,00",,,"70,00","0,00",,,
SIL,09.06.2023,"70,00",,,"70,00","0,00",,,
SIL,12.06.2023,"70,00",,,"70,00","0,00",,,
SIL,13.06.2023,"70,00",,,"70,00","0,00",,,
SIL,14.06.2023,"70,00",,,"70,00","0,00",,,
SIL,15.06.2023,"70,00","70,00","70,00","70,00","0,00",234.0,16.38,16.38
SIL,16.06.2023,"70,00",,,"70,00","0,00",,,
SIL,19.06.2023,"70,00",,,"70,00","0,00",,,
SIL,20.06.2023,"70,00",,,"70,00","0,00",,,
SIL,21.06.2023,"70,00",,,"70,00","0,00",,,
SIL,22.06.2023,"70,00",,,"70,00","0,00",,,
SIL,23.06.2023,"70,00",,,"70,00","0,00",,,
SIL,26.06.2023,"70,00",,,"70,00","0,00",,,
SIL,27.06.2023,"70,00",,,"70,00","0,00",,,
SIL,28.06.2023,"70,00",,,"70,00","0,00",,,
SIL,29.06.2023,"70,00",,,"70,00","0,00",,,
SIL,30.06.2023,"70,00",,,"70,00","0,00",,,
SIL,03.07.2023,"70,00",,,"70,00","0,00",,,
SIL,04.07.2023,"70,00",,,"70,00","0,00",,,
SIL,05.07.2023,"70,00",,,"70,00","0,00",,,
SIL,06.07.2023,"70,00",,,"70,00","0,00",,,
SIL,07.07.2023,"70,00",,,"70,00","0,00",,,
SIL,10.07.2023,"70,00",,,"70,00","0,00",,,
SIL,11.07.2023,"70,00",,,"70,00","0,00",,,
SIL,12.07.2023,"70,00",,,"70,00","0,00",,,
SIL,13.07.2023,"70,00",,,"70,00","0,00",,,
SIL,14.07.2023,"70,00",,,"70,00","0,00",,,
SIL,17.07.2023,"70,00",,,"70,00","0,00",,,
SIL,18.07.2023,"70,00",,,"70,00","0,00",,,
SIL,19.07.2023,"70,00",,,"70,00","0,00",,,
SIL,20.07.2023,"70,00",,,"70,00","0,00",,,
SIL,21.07.2023,"70,00",,,"70,00","0,00",,,
SIL,24.07.2023,"70,00",,,"70,00","0,00",,,
SIL,25.07.2023,"70,00",,,"70,00","0,00",,,
SIL,26.07.2023,"70,00",,,"70,00","0,00",,,
SIL,27.07.2023,"70,00",,,"70,00","0,00",,,
SIL,28.07.2023,"70,00",,,"70,00","0,00",,,
SIL,31.07.2023,"70,00",,,"70,00","0,00",,,
SIL,01.08.2023,"70,00",,,"70,00","0,00",,,
SIL,03.08.2023,"70,00",,,"70,00","0,00",,,
SIL,04.08.2023,"70,00",,,"70,00","0,00",,,
SIL,07.08.2023,"70,00",,,"70,00","0,00",,,
SIL,08.08.2023,"70,00",,,"70,00","0,00",,,
SIL,09.08.2023,"70,00",,,"70,00","0,00",,,
SIL,10.08.2023,"70,00",,,"70,00","0,00",,,
SIL,11.08.2023,"70,00",,,"70,00","0,00",,,
SIL,14.08.2023,"70,00",,,"70,00","0,00",,,
SIL,15.08.2023,"70,00",,,"70,00","0,00",,,
SIL,16.08.2023,"70,00",,,"70,00","0,00",,,
SIL,17.08.2023,"70,00",,,"70,00","0,00",,,
SIL,18.08.2023,"70,00",,,"70,00","0,00",,,
SIL,21.08.2023,"70,00",,,"70,00","0,00",,,
SIL,22.08.2023,"70,00",,,"70,00","0,00",,,
SIL,23.08.2023,"70,00",,,"70,00","0,00",,,
SIL,24.08.2023,"70,00",,,"70,00","0,00",,,
SIL,25.08.2023,"70,00",,,"70,00","0,00",,,
SIL,29.08.2023,"70,00",,,"70,00","0,00",,,
SIL,30.08.2023,"70,00",,,"70,00","0,00",,,
SIL,31.08.2023,"70,00",,,"70,00","0,00",,,
SIL,01.09.2023,"70,00",,,"70,00","0,00",,,
SIL,04.09.2023,"70,00",,,"70,00","0,00",,,
SIL,05.09.2023,"70,00",,,"70,00","0,00",,,
SIL,06.09.2023,"70,00",,,"70,00","0,00",,,
SIL,07.09.2023,"70,00",,,"70,00","0,00",,,
SIL,11.09.2023,"70,00",,,"70,00","0,00",,,
SIL,12.09.2023,"70,00",,,"70,00","0,00",,,
SIL,13.09.2023,"70,00",,,"70,00","0,00",,,
SIL,14.09.2023,"70,00",,,"70,00","0,00",,,
SIL,15.09.2023,"70,00",,,"70,00","0,00",,,
SIL,18.09.2023,"70,00",,,"70,00","0,00",,,
SIL,19.09.2023,"70,00",,,"70,00","0,00",,,
SIL,20.09.2023,"70,00",,,"70,00","0,00",,,
SIL,21.09.2023,"70,00",,,"70,00","0,00",,,
SIL,22.09.2023,"70,00",,,"70,00","0,00",,,
SIL,25.09.2023,"70,00",,,"70,00","0,00",,,
SIL,26.09.2023,"70,00",,,"70,00","0,00",,,
SIL,27.09.2023,"70,00",,,"70,00","0,00",,,
SIL,28.09.2023,"70,00",,,"70,00","0,00",,,
SIL,29.09.2023,"70,00",,,"70,00","0,00",,,
SIL,02.10.2023,"70,00",,,"70,00","0,00",,,
SIL,03.10.2023,"70,00",,,"70,00","0,00",,,
SIL,04.10.2023,"70,00",,,"70,00","0,00",,,
SIL,05.10.2023,"70,00",,,"70,00","0,00",,,
SIL,06.10.2023,"70,00",,,"70,00","0,00",,,
SIL,09.10.2023,"70,00",,,"70,00","0,00",,,
SIL,10.10.2023,"70,00",,,"70,00","0,00",,,
SIL,12.10.2023,"70,00",,,"70,00","0,00",,,
SIL,13.10.2023,"70,00",,,"70,00","0,00",,,
SIL,16.10.2023,"70,00",,,"70,00","0,00",,,
SIL,17.10.2023,"70,00",,,"70,00","0,00",,,
SIL,18.10.2023,"70,00",,,"70,00","0,00",,,
SIL,19.10.2023,"70,00",,,"70,00","0,00",,,
SIL,20.10.2023,"70,00",,,"70,00","0,00",,,
SIL,24.10.2023,"70,00",,,"70,00","0,00",,,
SIL,25.10.2023,"70,00",,,"70,00","0,00",,,
SIL,26.10.2023,"70,00",,,"70,00","0,00",,,
SIL,27.10.2023,"70,00",,,"70,00","0,00",,,
SIL,30.10.2023,"70,00",,,"70,00","0,00",,,
SIL,31.10.2023,"70,00",,,"70,00","0,00",,,
SIL,01.11.2023,"70,00",,,"70,00","0,00",,,
SIL,02.11.2023,"70,00",,,"70,00","0,00",,,
SIL,03.11.2023,"70,00",,,"70,00","0,00",,,
SIL,06.11.2023,"70,00",,,"70,00","0,00",,,
SIL,07.11.2023,"70,00",,,"70,00","0,00",,,
SIL,08.11.2023,"70,00",,,"70,00","0,00",,,
SIL,09.11.2023,"70,00",,,"70,00","0,00",,,
SIL,10.11.2023,"70,00",,,"70,00","0,00",,,
SIL,13.11.2023,"70,00",,,"70,00","0,00",,,
SIL,14.11.2023,"70,00",,,"70,00","0,00",,,
SIL,15.11.2023,"70,00",,,"70,00","0,00",,,
SIL,16.11.2023,"70,00",,,"70,00","0,00",,,
SIL,17.11.2023,"70,00",,,"70,00","0,00",,,
SIL,20.11.2023,"70,00",,,"70,00","0,00",,,
SIL,21.11.2023,"70,00",,,"70,00","0,00",,,
SIL,22.11.2023,"70,00",,,"70,00","0,00",,,
SIL,23.11.2023,"70,00",,,"70,00","0,00",,,
SIL,24.11.2023,"70,00",,,"70,00","0,00",,,
SIL,27.11.2023,"70,00",,,"70,00","0,00",,,
SIL,28.11.2023,"70,00",,,"70,00","0,00",,,
SIL,29.11.2023,"70,00",,,"70,00","0,00",,,
SIL,30.11.2023,"70,00",,,"70,00","0,00",,,
SIL,01.12.2023,"70,00",,,"70,00","0,00",,,
SIL,04.12.2023,"70,00",,,"70,00","0,00",,,
SIL,05.12.2023,"70,00",,,"70,00","0,00",,,
SIL,06.12.2023,"70,00",,,"70,00","0,00",,,
SIL,07.12.2023,"70,00",,,"70,00","0,00",,,
SIL,11.12.2023,"70,00",,,"70,00","0,00",,,
SIL,12.12.2023,"70,00",,,"70,00","0,00",,,
SIL,13.12.2023,"70,00",,,"70,00","0,00",,,
SIL,14.12.2023,"70,00",,,"70,00","0,00",,,
SIL,15.12.2023,"70,00",,,"70,00","0,00",,,
SIL,18.12.2023,"70,00",,,"70,00","0,00",,,
SIL,19.12.2023,"70,00",,,"70,00","0,00",,,
SIL,20.12.2023,"70,00",,,"70,00","0,00",,,
SIL,21.12.2023,"70,00",,,"70,00","0,00",,,
SIL,22.12.2023,"70,00",,,"70,00","0,00",,,
SIL,25.12.2023,"70,00",,,"70,00","0,00",,,
SIL,26.12.2023,"70,00",,,"70,00","0,00",,,
SIL,27.12.2023,"70,00",,,"70,00","0,00",,,
SIL,28.12.2023,"70,00",,,"70,00","0,00",,,
SIL,02.01.2024,"70,00",,,"70,00","0,00",,,
SIL,03.01.2024,"70,00",,,"70,00","0,00",,,
SIL,04.01.2024,"70,00",,,"70,00","0,00",,,
SIL,05.01.2024,"70,00",,,"70,00","0,00",,,
SIL,09.01.2024,"70,00",,,"70,00","0,00",,,
SIL,10.01.2024,"70,00",,,"70,00","0,00",,,
SIL,11.01.2024,"70,00",,,"70,00","0,00",,,
SIL,12.01.2024,"70,00",,,"70,00","0,00",,,
SIL,15.01.2024,"70,00",,,"70,00","0,00",,,
SIL,16.01.2024,"70,00",,,"70,00","0,00",,,
SIL,17.01.2024,"70,00",,,"70,00","0,00",,,
SIL,18.01.2024,"70,00",,,"70,00","0,00",,,
SIL,22.01.2024,"70,00",,,"70,00","0,00",,,
SIL,23.01.2024,"70,00",,,"70,00","0,00",,,
SIL,24.01.2024,"70,00",,,"70,00","0,00",,,
SIL,25.01.2024,"70,00",,,"70,00","0,00",,,
SIL,26.01.2024,"70,00",,,"70,00","0,00",,,
SIL,29.01.2024,"70,00",,,"70,00","0,00",,,
SIL,30.01.2024,"70,00",,,"70,00","0,00",,,
SIL,31.01.2024,"70,00",,,"70,00","0,00",,,
SIL,01.02.2024,"70,00",,,"70,00","0,00",,,
SIL,02.02.2024,"70,00",,,"70,00","0,00",,,
SIL,05.02.2024,"70,00",,,"70,00","0,00",,,
SIL,06.02.2024,"70,00",,,"70,00","0,00",,,
SIL,07.02.2024,"70,00",,,"70,00","0,00",,,
SIL,08.02.2024,"70,00",,,"70,00","0,00",,,
SIL,09.02.2024,"70,00",,,"70,00","0,00",,,
SIL,12.02.2024,"70,00",,,"70,00","0,00",,,
SIL,13.02.2024,"70,00",,,"70,00","0,00",,,
SIL,14.02.2024,"70,00",,,"70,00","0,00",,,
SIL,15.02.2024,"70,00",,,"70,00","0,00",,,
SIL,16.02.2024,"70,00",,,"70,00","0,00",,,
SIL,19.02.2024,"70,00",,,"70,00","0,00",,,
SIL,20.02.2024,"70,00",,,"70,00","0,00",,,
SIL,21.02.2024,"70,00",,,"70,00","0,00",,,
SIL,22.02.2024,"70,00",,,"70,00","0,00",,,
SIL,23.02.2024,"70,00",,,"70,00","0,00",,,
SIL,26.02.2024,"70,00",,,"70,00","0,00",,,
SIL,27.02.2024,"70,00",,,"70,00","0,00",,,
SIL,28.02.2024,"70,00",,,"70,00","0,00",,,
SIL,29.02.2024,"70,00",,,"70,00","0,00",,,
SIL,01.03.2024,"70,00",,,"70,00","0,00",,,
SIL,04.03.2024,"70,00",,,"70,00","0,00",,,
SIL,05.03.2024,"70,00",,,"70,00","0,00",,,
SIL,06.03.2024,"70,00",,,"70,00","0,00",,,
SIL,07.03.2024,"70,00",,,"70,00","0,00",,,
SIL,08.03.2024,"70,00",,,"70,00","0,00",,,
SIL,11.03.2024,"70,00",,,"70,00","0,00",,,
SIL,12.03.2024,"70,00",,,"70,00","0,00",,,
SIL,13.03.2024,"70,00",,,"70,00","0,00",,,
SIL,14.03.2024,"70,00",,,"70,00","0,00",,,
SIL,15.03.2024,"70,00",,,"70,00","0,00",,,
SIL,18.03.2024,"70,00",,,"70,00","0,00",,,
SIL,19.03.2024,"70,00",,,"70,00","0,00",,,
SIL,20.03.2024,"70,00",,,"70,00","0,00",,,
SIL,21.03.2024,"70,00",,,"70,00","0,00",,,
SIL,22.03.2024,"70,00",,,"70,00","0,00",,,
SIL,25.03.2024,"70,00",,,"70,00","0,00",,,
SIL,26.03.2024,"70,00",,,"70,00","0,00",,,
SIL,27.03.2024,"70,00",,,"70,00","0,00",,,
SIL,28.03.2024,"70,00",,,"70,00","0,00",,,
